,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
159305,Red,Loss,False,False,False,False,False,False,2,0,0,0,1
159310,Blue,Win,False,True,False,False,True,False,6,0,0,4,1
159315,Red,Loss,True,False,False,False,False,True,2,0,0,0,1
159320,Blue,Win,False,True,True,True,True,True,10,2,1,4,1
159325,Red,Loss,True,False,False,False,False,False,3,0,0,0,1
159330,Blue,Win,False,True,True,True,False,True,7,1,1,0,1
159335,Red,Loss,True,False,False,False,True,False,4,0,0,2,0
159340,Blue,Win,True,False,True,False,False,False,9,2,0,3,1
159345,Red,Loss,False,True,False,True,True,True,3,0,1,1,1
159350,Blue,Loss,False,False,False,False,True,True,0,0,0,1,1
159355,Red,Win,True,True,True,False,False,False,5,1,0,1,1
159360,Blue,Loss,True,False,False,False,False,True,2,0,0,1,1
159365,Red,Win,False,True,True,False,True,False,9,2,0,1,0
159370,Blue,Win,True,True,True,False,True,True,10,2,0,3,1
159375,Red,Loss,False,False,False,False,False,False,1,0,0,0,0
159380,Blue,Win,False,False,True,True,False,True,8,2,1,3,1
159385,Red,Loss,True,True,False,False,True,False,4,0,0,3,0
159390,Blue,Win,True,False,False,False,True,False,7,1,1,3,1
159395,Red,Loss,False,True,True,True,False,True,9,2,1,3,1
159400,Blue,Loss,False,False,False,False,False,True,1,0,0,0,1
159405,Red,Win,True,True,True,True,True,False,10,1,1,3,1
159410,Blue,Win,True,True,False,False,True,False,6,0,0,3,0
159415,Red,Loss,False,False,False,False,False,True,2,0,0,0,2
159420,Blue,Win,True,True,False,False,True,False,4,0,0,2,0
159425,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
159430,Blue,Win,True,True,True,False,True,False,9,1,0,2,0
159435,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
159440,Blue,Loss,True,False,False,False,False,True,2,0,0,0,1
159445,Red,Win,False,True,True,False,True,False,8,1,0,4,1
159450,Blue,Loss,False,False,False,False,True,False,0,0,0,1,0
159455,Red,Win,True,True,True,False,False,True,8,2,0,1,1
159460,Blue,Loss,False,False,False,False,False,False,0,0,0,0,0
159465,Red,Win,True,True,False,False,True,False,5,0,0,1,0
159470,Blue,Win,False,True,True,True,False,True,9,2,1,2,2
159475,Red,Loss,True,False,False,False,True,False,0,0,0,1,0
159480,Blue,Loss,False,True,False,False,False,False,1,0,0,1,0
159485,Red,Win,True,False,True,True,True,True,4,1,1,3,1
159490,Blue,Loss,True,True,False,False,False,True,4,0,0,1,1
159495,Red,Win,False,False,True,True,True,False,9,1,1,3,0
159500,Blue,Loss,True,False,False,False,True,False,1,0,0,2,0
159505,Red,Win,False,True,True,True,False,False,10,2,1,1,0
159510,Blue,Win,True,True,True,False,True,False,6,1,0,1,0
159515,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
159520,Blue,Win,False,True,True,True,True,True,11,3,1,2,2
159525,Red,Loss,True,False,False,False,False,False,0,0,0,2,0
159530,Blue,Loss,False,False,False,True,False,False,1,0,1,0,0
159535,Red,Win,True,True,True,False,True,True,10,2,0,4,2
159540,Blue,Win,True,True,True,False,True,True,6,1,0,1,1
159545,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
159550,Blue,Loss,True,False,False,False,False,False,0,0,0,0,0
159555,Red,Win,False,True,False,False,True,True,2,0,0,2,1
159560,Blue,Win,False,True,True,False,False,True,9,2,0,1,1
159565,Red,Loss,True,False,False,True,True,False,3,0,1,3,0
159570,Blue,Loss,False,False,False,False,True,True,0,0,0,2,1
159575,Red,Win,True,True,True,True,False,False,7,1,1,2,1
159580,Blue,Loss,True,False,False,False,True,False,0,0,0,1,0
159585,Red,Win,False,True,True,False,False,True,7,1,0,1,2
159590,Blue,Win,False,True,True,True,True,True,10,2,1,3,1
159595,Red,Loss,True,False,False,False,False,False,2,0,0,0,0
159600,Blue,Win,True,False,True,True,False,False,6,1,1,2,0
159605,Red,Loss,False,True,False,False,True,False,4,0,0,3,0
159610,Blue,Win,True,False,True,True,True,True,9,2,1,3,2
159615,Red,Loss,False,True,False,False,False,False,1,0,0,1,0
159620,Blue,Loss,True,False,False,False,True,False,0,0,0,1,0
159625,Red,Win,False,True,True,False,False,True,8,1,0,1,1
159630,Blue,Win,True,True,False,False,True,True,3,0,0,1,1
159635,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
159640,Blue,Win,False,False,False,True,False,True,7,1,1,4,1
159645,Red,Loss,True,True,True,False,True,False,5,1,1,2,0
159650,Blue,Win,False,True,True,True,True,False,11,1,1,4,0
159655,Red,Loss,True,False,False,False,False,True,2,0,0,1,2
159660,Blue,Win,True,True,False,True,True,True,4,0,1,3,2
159665,Red,Loss,False,False,False,False,False,False,0,0,0,1,0
159670,Blue,Win,False,True,False,False,False,True,4,0,0,0,1
159675,Red,Loss,True,False,False,False,False,False,0,0,0,0,0
159680,Blue,Loss,False,False,False,False,False,True,2,0,0,0,2
159685,Red,Win,True,True,True,True,True,False,8,1,1,3,0
159690,Blue,Win,True,False,True,True,True,False,8,2,1,4,0
159695,Red,Loss,False,True,False,False,False,False,1,0,0,1,0
159700,Blue,Win,True,True,True,False,False,True,5,1,0,0,1
159705,Red,Loss,False,False,False,False,True,False,0,0,0,1,0
159710,Blue,Win,True,True,True,False,True,True,11,3,0,1,1
159715,Red,Loss,False,False,False,False,False,False,0,0,0,1,0
159720,Blue,Win,True,True,False,False,False,True,6,0,0,0,1
159725,Red,Loss,False,False,False,False,True,False,0,0,0,1,0
159730,Blue,Loss,True,False,False,False,False,False,4,0,0,1,1
159735,Red,Win,False,True,True,True,True,True,8,1,1,2,1
159740,Blue,Win,True,True,True,True,False,True,8,2,1,2,1
159745,Red,Loss,False,False,False,False,True,False,1,0,0,1,0
159750,Blue,Win,False,True,False,False,True,True,4,0,0,2,1
159755,Red,Loss,True,False,False,False,False,False,0,0,0,0,0
159760,Blue,Win,True,True,True,False,True,False,11,3,0,3,0
159765,Red,Loss,False,False,False,False,False,False,1,0,0,0,0
159770,Blue,Win,True,True,True,False,True,True,10,2,0,2,1
159775,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
159780,Blue,Win,False,True,True,False,True,False,6,1,0,4,0
159785,Red,Loss,True,False,False,False,False,True,4,0,0,0,1
159790,Blue,Loss,True,False,False,False,False,False,2,0,0,0,0
159795,Red,Win,False,True,True,True,True,True,9,2,1,4,1
159800,Blue,Loss,False,False,False,False,False,False,0,0,0,0,1
159805,Red,Win,True,True,False,False,True,True,5,0,0,3,1
159810,Blue,Win,True,True,True,False,True,True,8,2,0,3,2
159815,Red,Loss,False,False,False,False,False,False,1,0,0,0,0
159820,Blue,Win,True,True,True,False,False,True,9,1,0,2,1
159825,Red,Loss,False,False,False,True,True,False,3,0,1,2,0
159830,Blue,Win,True,True,True,False,False,True,8,2,2,1,1
159835,Red,Loss,False,False,False,True,True,False,6,1,1,4,1
159840,Blue,Win,True,True,False,True,True,False,9,1,1,2,0
159845,Red,Loss,False,False,True,False,False,False,4,1,1,0,0
159850,Blue,Loss,True,False,False,False,False,False,0,0,0,0,0
159855,Red,Win,False,True,True,False,True,False,9,1,0,1,0
159860,Blue,Win,False,True,False,False,True,False,5,0,0,1,0
159865,Red,Loss,True,False,False,False,False,False,2,0,0,0,0
159870,Blue,Win,False,True,False,False,True,True,6,0,0,3,1
159875,Red,Loss,True,False,False,False,False,False,1,0,0,0,0
159880,Blue,Win,False,True,True,True,False,True,10,2,2,3,1
159885,Red,Loss,True,False,False,False,True,False,1,0,0,2,1
159890,Blue,Loss,False,False,False,False,False,True,1,0,0,0,1
159895,Red,Win,True,True,False,False,True,False,1,0,0,2,0
159900,Blue,Loss,True,False,False,False,True,False,5,1,1,2,0
159905,Red,Win,False,True,True,True,False,True,10,3,2,4,1
159910,Blue,Win,False,False,True,True,True,False,9,3,1,2,0
159915,Red,Loss,True,True,False,False,False,False,9,3,0,4,0
159920,Blue,Loss,False,False,False,False,False,True,2,0,0,0,1
159925,Red,Win,True,True,True,True,True,False,9,1,1,3,1
159930,Blue,Win,False,False,True,False,False,False,8,1,0,2,0
159935,Red,Loss,True,True,False,True,True,True,3,0,1,2,2
159940,Blue,Win,True,True,True,False,False,True,8,1,0,1,1
159945,Red,Loss,False,False,False,False,True,False,0,0,0,1,0
159950,Blue,Loss,False,False,False,False,False,True,1,0,0,0,1
159955,Red,Win,True,True,False,False,True,False,3,0,0,3,0
159960,Blue,Loss,False,False,False,False,False,False,1,0,0,0,0
159965,Red,Win,True,True,True,False,True,True,5,1,0,3,1
159970,Blue,Win,False,True,True,True,False,False,7,1,1,3,0
159975,Red,Loss,True,False,False,False,True,True,6,0,0,2,2
159980,Blue,Loss,True,True,False,False,False,True,2,0,0,0,1
159985,Red,Win,False,False,False,False,True,False,5,0,0,3,0
159990,Blue,Win,False,False,True,True,False,False,7,1,1,2,0
159995,Red,Loss,True,True,False,False,True,True,3,0,0,2,1
160000,Blue,Win,True,False,True,True,True,False,10,2,1,4,1
160005,Red,Loss,False,True,False,False,False,True,4,0,0,0,1
160010,Blue,Loss,False,False,False,False,False,True,0,0,0,1,1
160015,Red,Win,True,True,True,False,True,False,8,1,0,1,0
160020,Blue,Loss,False,False,False,False,False,False,2,0,0,0,0
160025,Red,Win,True,True,True,True,True,True,10,1,1,4,1
160030,Blue,Loss,False,False,False,False,False,True,0,0,0,0,1
160035,Red,Win,True,True,False,False,True,False,2,0,0,1,0
160040,Blue,Win,True,False,False,False,False,True,2,0,0,0,1
160045,Red,Loss,False,True,False,False,True,False,3,0,0,2,0
160050,Blue,Win,True,True,True,False,True,True,7,1,0,1,1
160055,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
160060,Blue,Loss,True,False,False,False,False,False,1,0,0,0,0
160065,Red,Win,False,True,True,True,True,True,11,2,1,3,1
160070,Blue,Loss,False,False,False,False,False,False,3,0,0,1,0
160075,Red,Win,True,True,True,True,True,True,11,3,1,2,2
160080,Blue,Win,True,True,False,False,True,True,3,0,0,1,1
160085,Red,Loss,False,False,False,False,False,False,0,0,0,1,0
160090,Blue,Loss,True,True,False,False,True,False,3,0,0,2,1
160095,Red,Win,False,False,True,True,False,True,7,1,1,2,1
160100,Blue,Loss,True,False,False,False,True,False,0,0,0,1,1
160105,Red,Win,False,True,True,False,False,True,10,2,0,1,1
160110,Blue,Win,True,True,True,True,False,True,9,1,1,2,1
160115,Red,Loss,False,False,False,False,True,False,2,0,0,2,0
160120,Blue,Loss,False,False,False,False,False,False,0,0,0,0,0
160125,Red,Win,True,True,False,False,True,True,3,0,0,2,1
160130,Blue,Win,True,True,True,False,True,True,5,1,0,1,1
160135,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
160140,Blue,Loss,True,False,False,False,False,True,1,0,0,0,1
160145,Red,Win,False,True,True,True,True,False,10,1,1,3,1
160150,Blue,Loss,False,False,False,False,False,False,0,0,0,0,0
160155,Red,Win,True,True,True,True,True,True,8,1,1,2,2
160160,Blue,Win,True,True,True,False,False,True,4,1,0,1,1
160165,Red,Loss,False,False,False,False,True,False,0,0,0,1,0
160170,Blue,Loss,True,False,False,False,False,True,3,0,0,1,1
160175,Red,Win,False,True,True,True,True,False,7,1,1,3,0
160180,Blue,Win,True,True,False,False,False,True,3,0,0,2,2
160185,Red,Loss,False,False,False,False,True,False,2,0,0,1,0
160190,Blue,Win,True,False,False,False,False,False,0,0,0,0,0
160195,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
160200,Blue,Win,False,True,True,True,True,True,6,1,1,4,1
160205,Red,Loss,True,False,False,False,False,False,0,0,0,1,0
160210,Blue,Win,False,True,False,True,True,True,3,0,1,3,1
160215,Red,Loss,True,False,False,False,False,False,1,0,0,0,0
160220,Blue,Win,False,True,True,True,False,True,8,1,1,2,1
160225,Red,Loss,True,False,False,False,True,False,3,0,0,2,1
160230,Blue,Win,True,True,True,True,True,True,9,1,1,3,2
160235,Red,Loss,False,False,False,False,False,False,1,0,0,0,0
160240,Blue,Win,True,False,False,True,True,False,2,0,1,3,0
160245,Red,Loss,False,True,False,False,False,True,3,0,0,1,1
160250,Blue,Win,False,True,True,False,True,True,7,1,0,3,2
160255,Red,Loss,True,False,False,False,False,False,2,0,0,1,0
160260,Blue,Win,False,True,True,False,True,True,6,1,0,1,1
160265,Red,Loss,True,False,False,False,False,False,0,0,0,0,0
160270,Blue,Loss,True,False,False,False,False,False,0,0,0,0,0
160275,Red,Win,False,True,True,False,True,True,6,1,0,1,1
160280,Blue,Loss,False,True,False,False,True,True,3,0,0,2,1
160285,Red,Win,True,False,True,True,False,False,10,1,2,2,1
160290,Blue,Win,True,True,True,True,True,True,10,3,1,4,2
160295,Red,Loss,False,False,False,False,False,False,3,0,0,0,0
160300,Blue,Win,False,True,True,False,True,True,7,1,0,1,2
160305,Red,Loss,True,False,False,False,False,False,1,0,0,0,0
160310,Blue,Win,True,True,True,True,True,False,10,3,2,4,1
160315,Red,Loss,False,False,False,False,False,True,1,0,0,0,1
160320,Blue,Loss,False,False,False,False,False,False,8,1,1,3,0
160325,Red,Win,True,True,True,True,True,True,11,3,3,4,1
160330,Blue,Win,True,True,True,False,False,False,7,1,0,2,1
160335,Red,Loss,False,False,False,False,True,True,2,0,0,2,1
160340,Blue,Win,True,False,True,True,True,True,8,1,1,4,1
160345,Red,Loss,False,True,False,False,False,False,2,0,0,0,0
160350,Blue,Win,True,True,True,True,False,True,9,1,1,1,2
160355,Red,Loss,False,False,False,False,True,False,0,0,0,2,0
160360,Blue,Win,False,False,False,False,False,False,8,1,2,2,0
160365,Red,Loss,True,True,True,True,True,True,10,2,1,4,2
160370,Blue,Loss,False,False,False,False,False,False,3,0,0,0,0
160375,Red,Win,True,True,True,True,True,True,9,1,1,5,1
160380,Blue,Loss,True,False,False,False,False,False,1,0,0,0,0
160385,Red,Win,False,True,False,False,True,True,5,0,0,4,2
160390,Blue,Loss,True,True,False,False,False,True,5,0,0,1,2
160395,Red,Win,False,False,True,True,True,False,5,1,1,2,0
160400,Blue,Loss,False,False,False,False,False,False,1,0,0,0,0
160405,Red,Win,True,True,True,True,True,True,11,2,1,5,2
160410,Blue,Win,True,True,True,False,False,True,9,1,0,2,1
160415,Red,Loss,False,False,False,False,True,False,2,0,0,1,0
160420,Blue,Win,True,True,False,False,False,True,5,0,0,1,1
160425,Red,Loss,False,False,False,False,True,False,0,0,0,1,0
160430,Blue,Loss,False,False,False,False,False,False,0,0,0,0,0
160435,Red,Win,True,True,False,False,True,True,2,0,0,2,1
160440,Blue,Win,False,True,True,False,False,True,8,1,0,1,2
160445,Red,Loss,True,False,False,False,True,False,0,0,0,1,0
160450,Blue,Win,True,True,True,False,True,False,10,2,0,3,0
160455,Red,Loss,False,False,False,False,False,False,1,0,0,0,0
160460,Blue,Win,True,True,True,True,True,False,7,1,1,3,0
160465,Red,Loss,False,False,False,False,False,False,2,0,0,0,0
160470,Blue,Win,True,True,True,False,False,True,8,1,0,2,2
160475,Red,Loss,False,False,False,True,True,False,4,0,1,3,0
160480,Blue,Loss,False,False,False,False,False,False,0,0,0,1,0
160485,Red,Win,True,True,True,False,True,True,10,2,0,1,1
160490,Blue,Loss,False,False,False,True,True,False,1,0,1,2,0
160495,Red,Win,True,True,True,False,False,True,9,2,1,3,1
160500,Blue,Win,True,True,True,False,True,True,11,2,0,4,2
160505,Red,Loss,False,False,False,True,False,False,0,0,1,0,0
160510,Blue,Win,True,True,True,True,True,True,7,1,1,2,1
160515,Red,Loss,False,False,False,False,False,False,3,0,0,3,1
160520,Blue,Win,True,False,False,False,False,False,0,0,0,0,0
160525,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
160530,Blue,Win,False,True,True,True,False,True,10,3,2,3,1
160535,Red,Loss,True,False,False,False,True,False,2,0,0,2,1
160540,Blue,Loss,False,False,False,False,False,True,8,1,0,2,2
160545,Red,Win,True,True,True,True,True,False,8,2,3,4,0
160550,Blue,Win,False,False,True,True,True,False,9,1,1,3,0
160555,Red,Loss,True,True,False,False,False,True,2,0,0,0,1
160560,Blue,Win,True,True,True,False,False,True,6,1,0,0,1
160565,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
160570,Blue,Win,True,True,True,True,False,True,11,4,1,2,2
160575,Red,Loss,False,False,False,False,True,False,0,0,0,1,0
160580,Blue,Loss,True,True,False,False,True,True,3,0,0,3,1
160585,Red,Win,False,False,True,True,False,False,9,1,1,2,0
160590,Blue,Win,True,True,True,True,True,True,7,2,1,4,2
160595,Red,Loss,False,False,False,False,False,False,1,0,0,0,0
160600,Blue,Loss,True,False,False,False,False,False,0,0,0,0,0
160605,Red,Win,False,True,True,False,False,False,9,2,0,0,0
160610,Blue,Win,True,True,True,True,False,False,10,2,2,2,0
160615,Red,Loss,False,False,False,False,True,True,3,0,0,1,1
160620,Blue,Loss,False,False,False,False,True,False,1,0,0,1,0
160625,Red,Win,True,True,True,False,False,True,8,1,0,1,1
160630,Blue,Win,True,True,True,True,True,True,11,4,3,4,1
160635,Red,Loss,False,False,False,False,False,False,1,0,0,2,0
160640,Blue,Win,True,True,True,False,True,True,8,1,0,2,2
160645,Red,Loss,False,False,False,False,False,False,1,0,0,0,0
160650,Blue,Win,True,True,True,True,True,True,9,3,1,3,1
160655,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
160660,Blue,Win,False,True,True,True,True,False,11,4,1,3,1
160665,Red,Loss,True,False,False,False,False,True,1,0,0,2,1
160670,Blue,Win,False,True,True,True,False,False,8,1,1,2,0
160675,Red,Loss,True,False,False,False,True,True,3,0,0,2,1
160680,Blue,Win,True,True,True,True,True,True,9,1,1,3,1
160685,Red,Loss,False,False,False,False,False,False,3,0,0,0,0
160690,Blue,Loss,False,False,False,False,False,False,0,0,0,0,0
160695,Red,Win,True,True,False,False,True,True,2,0,0,2,1
160700,Blue,Loss,False,False,False,False,False,False,0,0,0,0,0
160705,Red,Win,True,True,True,False,True,True,5,1,0,1,1
160710,Blue,Win,False,False,True,True,True,False,7,1,1,2,0
160715,Red,Loss,True,True,False,False,False,False,3,0,0,1,0
160720,Blue,Win,True,True,True,False,True,True,5,1,0,2,1
160725,Red,Loss,False,False,False,False,False,False,1,0,0,0,0
160730,Blue,Loss,True,False,False,False,False,False,0,0,0,0,0
160735,Red,Win,False,True,False,False,True,True,3,0,0,2,1
160740,Blue,Win,False,True,True,False,True,True,8,1,0,3,2
160745,Red,Loss,True,False,False,False,False,False,1,0,0,0,0
160750,Blue,Win,True,False,True,True,True,True,8,1,1,3,2
160755,Red,Loss,False,True,False,False,False,False,3,0,0,0,0
160760,Blue,Win,True,True,True,False,True,True,9,2,0,3,2
160765,Red,Loss,False,False,False,False,False,False,0,0,0,0,0
160770,Blue,Win,True,True,False,False,False,True,3,0,0,1,1
160775,Red,Loss,False,False,False,False,True,False,0,0,0,1,0
160780,Blue,Win,False,False,True,True,False,True,9,2,1,2,1
160785,Red,Loss,True,True,False,False,True,False,7,0,1,3,1
160790,Blue,Loss,False,True,False,False,True,False,4,0,1,2,0
160795,Red,Win,True,False,True,True,False,True,9,2,1,3,2
160800,Blue,Win,False,True,True,False,True,True,10,2,0,2,2
160805,Red,Loss,True,False,False,False,False,False,0,0,0,0,0
160810,Blue,Loss,True,False,False,False,True,False,0,0,0,1,0
160815,Red,Win,False,True,False,False,False,True,2,0,0,0,1
160820,Blue,Win,True,True,True,True,True,True,7,1,1,2,2
160825,Red,Loss,False,False,False,False,False,False,4,0,0,3,0
160830,Blue,Win,False,False,True,True,True,True,11,3,1,2,2
160835,Red,Loss,True,True,False,False,False,False,4,0,0,2,0
160840,Blue,Loss,False,False,False,False,False,False,0,0,0,0,0
160845,Red,Win,True,True,True,False,True,True,9,2,0,2,1
160850,Blue,Loss,False,True,False,False,False,True,1,0,0,0,1
160855,Red,Win,True,False,True,True,True,False,10,2,1,4,1
160860,Blue,Loss,True,False,False,False,True,False,0,0,0,3,0
160865,Red,Win,False,True,True,True,False,True,11,3,2,2,2
160870,Blue,Loss,False,False,False,False,False,True,1,0,0,0,2
160875,Red,Win,True,True,False,True,True,False,4,0,1,4,0
160880,Blue,Loss,True,False,False,False,False,True,1,0,0,0,1
160885,Red,Win,False,True,True,False,True,False,9,2,0,4,1
160890,Blue,Loss,False,False,False,True,False,False,2,0,1,0,0
160895,Red,Win,True,True,True,False,True,True,5,1,0,2,1
160900,Blue,Win,True,True,True,False,True,False,10,1,0,3,1
160905,Red,Loss,False,False,False,False,False,True,0,0,0,0,1
160910,Blue,Loss,True,False,False,False,True,False,0,0,0,1,0
